,gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier
0,AAL341.JFK.LAX.230222.2030.0191.TFM,KJFK,KLAX,2023-02-24 03:25:00,2023-02-24 02:55:00,AAL
1,AAL1445.LGA.DFW.230222.2255.0164.TFM,KLGA,KDFW,2023-02-24 03:16:00,2023-02-24 03:24:00,AAL
2,AAL2527.BOS.DFW.230222.1035.0039.TFM,KBOS,KDFW,2023-02-23 16:31:00,2023-02-23 15:07:00,AAL
3,AAL1992.DFW.SEA.230222.1825.0037.TFM,KDFW,KSEA,2023-02-23 22:38:00,2023-02-23 22:50:00,AAL
4,AAL2769.SEA.DFW.230222.2200.0226.TFM,KSEA,KDFW,2023-02-24 01:52:00,2023-02-24 01:52:00,AAL
5,AAL1754.DFW.JFK.230222.2050.0157.TFM,KDFW,KJFK,2023-02-24 00:02:00,2023-02-24 00:15:00,AAL
6,AAL1720.DFW.LGA.230222.1950.0046.TFM,KDFW,KLGA,2023-02-23 23:08:00,2023-02-23 23:00:00,AAL
7,AAL2999.DFW.DCA.230222.2130.0241.TFM,KDFW,KDCA,2023-02-24 00:17:00,2023-02-24 00:15:00,AAL
8,AAL2159.BOS.DCA.230222.1100.0267.TFM,KBOS,KDCA,2023-02-23 13:59:00,2023-02-23 12:52:00,AAL
9,AAL1561.EWR.DFW.230222.1305.0138.TFM,KEWR,KDFW,2023-02-23 17:13:00,2023-02-23 17:07:00,AAL
10,AAL1.JFK.LAX.230222.1230.0155.TFM,KJFK,KLAX,2023-02-23 19:34:00,2023-02-23 18:57:00,AAL
11,AAL652.LGA.DFW.230222.1430.0182.TFM,KLGA,KDFW,2023-02-23 19:28:00,2023-02-23 18:46:00,AAL
12,AAL2770.ATL.DFW.230222.1100.0244.TFM,KATL,KDFW,2023-02-23 13:42:00,2023-02-23 13:32:00,AAL
13,AAL1632.BOS.DCA.230222.1930.0223.TFM,KBOS,KDCA,2023-02-23 21:16:00,2023-02-23 21:15:00,AAL
14,AAL1024.SFO.DFW.230222.0800.0060.TFM,KSFO,KDFW,2023-02-23 11:13:00,2023-02-23 11:26:00,AAL
15,AAL2142.BOS.DCA.230222.2130.0203.TFM,KBOS,KDCA,2023-02-23 23:56:00,2023-02-23 23:15:00,AAL
16,AAL2735.DFW.LGA.230222.1545.0082.TFM,KDFW,KLGA,2023-02-23 18:36:00,2023-02-23 19:00:00,AAL
17,AAL1008.ATL.DFW.230222.2130.0216.TFM,KATL,KDFW,2023-02-23 23:57:00,2023-02-24 00:07:00,AAL
18,AAL1148.DFW.BOS.230222.1840.0130.TFM,KDFW,KBOS,2023-02-23 22:38:00,2023-02-23 22:10:00,AAL
19,AAL2989.DFW.DCA.230222.1130.0148.TFM,KDFW,KDCA,2023-02-23 13:57:00,2023-02-23 14:14:00,AAL
20,AAL2733.DFW.LAX.230222.0430.0048.TFM,KDFW,KLAX,2023-02-23 08:04:00,2023-02-23 07:55:00,AAL
21,AAL2748.SEA.DFW.230222.1330.0211.TFM,KSEA,KDFW,2023-02-23 17:07:00,2023-02-23 17:19:00,AAL
22,AAL2169.DCA.BOS.230222.1400.0374.TFM,KDCA,KBOS,2023-02-23 18:39:00,2023-02-23 15:36:00,AAL
23,AAL2817.DFW.DCA.230222.1635.0156.TFM,KDFW,KDCA,2023-02-23 19:32:00,2023-02-23 19:24:00,AAL
24,AAL1186.LGA.DFW.230222.1540.0061.TFM,KLGA,KDFW,2023-02-23 20:02:00,2023-02-23 20:00:00,AAL
25,AAL1360.DCA.DFW.230222.2205.0059.TFM,KDCA,KDFW,2023-02-24 01:39:00,2023-02-24 01:55:00,AAL
26,AAL1078.DFW.IAD.230222.1835.0103.TFM,KDFW,KIAD,2023-02-23 21:14:00,2023-02-23 21:15:00,AAL
27,AAL2143.DCA.BOS.230222.2200.0240.TFM,KDCA,KBOS,2023-02-24 00:48:00,2023-02-23 23:32:00,AAL
28,AAL1403.BWI.DFW.230222.1130.0157.TFM,KBWI,KDFW,2023-02-23 15:17:00,2023-02-23 15:16:00,AAL
29,AAL1056.DFW.LGA.230222.1425.0088.TFM,KDFW,KLGA,2023-02-23 17:14:00,2023-02-23 17:40:00,AAL
30,AAL10.LAX.JFK.230222.0615.0039.TFM,KLAX,KJFK,2023-02-23 10:46:00,2023-02-23 11:35:00,AAL
31,AAL2142.DCA.BOS.230222.1915.0166.TFM,KDCA,KBOS,2023-02-23 21:28:00,2023-02-23 20:44:00,AAL
32,AAL429.DFW.DCA.230222.1320.0084.TFM,KDFW,KDCA,2023-02-23 15:42:00,2023-02-23 16:00:00,AAL
33,AAL1138.BOS.DCA.230222.1430.0144.TFM,KBOS,KDCA,2023-02-23 16:39:00,2023-02-23 16:15:00,AAL
34,AAL1597.LGA.DFW.230222.1050.0058.TFM,KLGA,KDFW,2023-02-23 14:59:00,2023-02-23 14:57:00,AAL
35,AAL179.JFK.SFO.230222.1330.0207.TFM,KJFK,KSFO,2023-02-23 20:34:00,2023-02-23 20:39:00,AAL
36,AAL1213.DFW.BWI.230222.2025.0073.TFM,KDFW,KBWI,2023-02-23 22:47:00,2023-02-23 23:11:00,AAL
37,AAL331.JFK.LAX.230222.1600.0148.TFM,KJFK,KLAX,2023-02-23 23:03:00,2023-02-23 22:25:00,AAL
38,AAL2382.DFW.LGA.230222.2245.0105.TFM,KDFW,KLGA,2023-02-24 01:55:00,2023-02-24 01:59:00,AAL
39,AAL2423.DFW.JFK.230222.1830.0138.TFM,KDFW,KJFK,2023-02-23 21:29:00,2023-02-23 21:55:00,AAL
40,AAL2023.SFO.DFW.230222.2135.0178.TFM,KSFO,KDFW,2023-02-24 01:16:00,2023-02-24 01:03:00,AAL
41,AAL1490.LGA.DFW.230222.1315.0109.TFM,KLGA,KDFW,2023-02-23 18:16:00,2023-02-23 17:34:00,AAL
42,AAL2180.ATL.DCA.230222.1920.0116.TFM,KATL,KDCA,2023-02-23 20:58:00,2023-02-23 21:11:00,AAL
43,AAL1848.SFO.DFW.230222.1800.0172.TFM,KSFO,KDFW,2023-02-23 21:09:00,2023-02-23 21:26:00,AAL
44,AAL28.LAX.JFK.230222.0700.0044.TFM,KLAX,KJFK,2023-02-23 12:04:00,2023-02-23 12:26:00,AAL
45,AAL2010.DCA.LGA.230222.1100.0245.TFM,KDCA,KLGA,2023-02-23 11:53:00,2023-02-23 12:14:00,AAL
46,AAL2453.LAX.BOS.230222.0600.0040.TFM,KLAX,KBOS,2023-02-23 11:05:00,2023-02-23 11:22:00,AAL
47,AAL2119.DCA.LGA.230222.1655.0078.TFM,KDCA,KLGA,2023-02-23 17:56:00,2023-02-23 18:07:00,AAL
48,AAL2003.DCA.LGA.230222.1900.0172.TFM,KDCA,KLGA,2023-02-23 20:07:00,2023-02-23 20:14:00,AAL
49,AAL2767.SEA.DFW.230222.1955.0130.TFM,KSEA,KDFW,2023-02-24 00:02:00,2023-02-23 23:50:00,AAL
50,AAL524.LAX.DFW.230222.2235.0128.TFM,KLAX,KDFW,2023-02-24 01:46:00,2023-02-24 01:34:00,AAL
51,AAL2085.LGA.DCA.230222.1700.0159.TFM,KLGA,KDCA,2023-02-23 18:18:00,2023-02-23 18:30:00,AAL
52,AAL2197.LAX.DFW.230222.0940.0032.TFM,KLAX,KDFW,2023-02-23 12:20:00,2023-02-23 12:35:00,AAL
53,AAL2318.LAX.DFW.230222.2025.0117.TFM,KLAX,KDFW,2023-02-23 23:38:00,2023-02-23 23:23:00,AAL
54,AAL274.LAX.JFK.230222.1955.0132.TFM,KLAX,KJFK,2023-02-24 00:54:00,2023-02-24 01:15:00,AAL
55,AAL1839.DCA.DFW.230222.1200.0235.TFM,KDCA,KDFW,2023-02-23 15:34:00,2023-02-23 15:37:00,AAL
56,AAL2025.DCA.LGA.230222.1200.0227.TFM,KDCA,KLGA,2023-02-23 13:20:00,2023-02-23 13:16:00,AAL
57,AAL1709.DFW.EWR.230222.1400.0385.TFM,KDFW,KEWR,2023-02-23 17:00:00,2023-02-23 17:15:00,AAL
58,AAL969.DFW.LAX.230222.2305.0162.TFM,KDFW,KLAX,2023-02-24 02:22:00,2023-02-24 02:29:00,AAL
59,AAL1331.DFW.LAX.230222.1620.0077.TFM,KDFW,KDFW,2023-02-23 17:27:00,2023-02-23 19:57:00,AAL
60,AAL2246.JFK.DFW.230222.1945.0170.TFM,KJFK,KDFW,2023-02-24 00:13:00,2023-02-23 23:54:00,AAL
61,AAL2146.DCA.BOS.230222.1200.0246.TFM,KDCA,KBOS,2023-02-23 13:26:00,2023-02-23 13:36:00,AAL
62,AAL1175.DFW.SFO.230222.2315.0105.TFM,KDFW,KSFO,2023-02-24 03:09:00,2023-02-24 03:04:00,AAL
63,AAL613.EWR.DFW.230222.2315.0094.TFM,KEWR,KDFW,2023-02-24 03:25:00,2023-02-24 03:25:00,AAL
64,AAL574.DFW.LAX.230222.1200.0088.TFM,KDFW,KLAX,2023-02-23 15:26:00,2023-02-23 15:25:00,AAL
65,AAL2798.SFO.DFW.230222.2045.0194.TFM,KSFO,KDFW,2023-02-24 00:10:00,2023-02-24 00:07:00,AAL
66,AAL1878.DFW.EWR.230222.1615.0131.TFM,KDFW,KEWR,2023-02-23 19:47:00,2023-02-23 19:31:00,AAL
67,AAL2009.DFW.SEA.230222.2300.0285.TFM,KDFW,KSEA,2023-02-24 03:10:00,2023-02-24 03:19:00,AAL
68,AAL184.LAX.JFK.230222.2305.0167.TFM,KLAX,KJFK,2023-02-24 03:52:00,2023-02-24 04:26:00,AAL
69,AAL1232.LGA.DCA.230222.1100.0322.TFM,KLGA,KDCA,2023-02-23 12:05:00,2023-02-23 12:24:00,AAL
70,AAL1376.BOS.LAX.230222.1230.0146.TFM,KBOS,KLAX,2023-02-23 20:45:00,2023-02-23 19:08:00,AAL
71,AAL2314.DFW.BWI.230222.1640.0077.TFM,KDFW,KBWI,2023-02-23 19:36:00,2023-02-23 19:31:00,AAL
72,AAL1435.DFW.LGA.230222.1315.0148.TFM,KDFW,KLGA,2023-02-23 16:14:00,2023-02-23 16:30:00,AAL
73,AAL1676.DFW.DCA.230222.1435.0092.TFM,KDFW,KDCA,2023-02-23 16:57:00,2023-02-23 17:19:00,AAL
74,AAL2403.DFW.ATL.230222.2225.0070.TFM,KDFW,KATL,2023-02-24 01:41:00,2023-02-24 00:21:00,AAL
75,AAL2552.DCA.BOS.230222.1100.0268.TFM,KDCA,KBOS,2023-02-23 12:24:00,2023-02-23 12:34:00,AAL
76,AAL2068.LGA.DCA.230222.1305.0132.TFM,KLGA,KDCA,2023-02-23 14:09:00,2023-02-23 14:29:00,AAL
77,AAL2387.EWR.DFW.230222.2040.0067.TFM,KEWR,KDFW,2023-02-24 00:30:00,2023-02-24 00:46:00,AAL
78,AAL2144.BOS.DCA.230222.2030.0168.TFM,KBOS,KDCA,2023-02-23 22:24:00,2023-02-23 22:15:00,AAL
79,AAL2101.DCA.DFW.230222.1445.0069.TFM,KDCA,KDFW,2023-02-23 18:44:00,2023-02-23 18:18:00,AAL
80,AAL1163.DFW.BOS.230222.1645.0111.TFM,KDFW,KBOS,2023-02-23 19:54:00,2023-02-23 20:21:00,AAL
81,AAL1236.EWR.DFW.230222.1900.0177.TFM,KEWR,KDFW,2023-02-23 23:48:00,2023-02-23 23:08:00,AAL
82,AAL1011.LGA.DFW.230222.1130.0146.TFM,KLGA,KDFW,2023-02-23 15:27:00,2023-02-23 15:44:00,AAL
83,AAL536.EWR.DFW.230222.1000.0044.TFM,KEWR,KDFW,2023-02-23 14:13:00,2023-02-23 14:09:00,AAL
84,AAL2998.DFW.LAX.230222.2000.0229.TFM,KDFW,KLAX,2023-02-23 23:21:00,2023-02-23 23:23:00,AAL
85,AAL2153.DCA.LGA.230222.1310.0069.TFM,KDCA,KLGA,2023-02-23 14:18:00,2023-02-23 14:24:00,AAL
86,AAL1078.IAD.DFW.230222.2205.0061.TFM,KIAD,KDFW,2023-02-24 01:37:00,2023-02-24 01:44:00,AAL
87,AAL1198.SFO.DFW.230222.1400.0377.TFM,KSFO,KDFW,2023-02-23 17:21:00,2023-02-23 17:28:00,AAL
88,AAL2030.DCA.LGA.230222.1500.0289.TFM,KDCA,KLGA,2023-02-23 16:00:00,2023-02-23 16:12:00,AAL
89,AAL76.JFK.SFO.230222.1130.0158.TFM,KJFK,KSFO,2023-02-23 18:25:00,2023-02-23 18:20:00,AAL
90,AAL347.DFW.DCA.230222.1830.0218.TFM,KDFW,KDCA,2023-02-23 20:57:00,2023-02-23 21:07:00,AAL
91,AAL545.JFK.DFW.230222.2325.0149.TFM,KJFK,KDFW,2023-02-24 03:23:00,2023-02-24 03:38:00,AAL
92,AAL564.DFW.LGA.230222.1215.0116.TFM,KDFW,KLGA,2023-02-23 15:41:00,2023-02-23 15:30:00,AAL
93,AAL2147.DCA.BOS.230222.1700.0192.TFM,KDCA,KBOS,2023-02-23 18:26:00,2023-02-23 18:31:00,AAL
94,AAL2716.DFW.LGA.230222.2105.0145.TFM,KDFW,KLGA,2023-02-24 00:15:00,2023-02-24 00:15:00,AAL
95,AAL2064.DFW.LAX.230222.1900.0152.TFM,KDFW,KLAX,2023-02-23 22:54:00,2023-02-23 22:25:00,AAL
96,AAL473.LGA.DCA.230222.2100.0181.TFM,KLGA,KDCA,2023-02-23 22:15:00,2023-02-23 22:35:00,AAL
97,AAL980.ATL.DFW.230222.1925.0053.TFM,KATL,KDFW,2023-02-23 23:23:00,2023-02-23 21:54:00,AAL
98,AAL2817.DCA.DFW.230222.2020.0133.TFM,KDCA,KDFW,2023-02-24 02:41:00,2023-02-24 00:06:00,AAL
99,AAL2292.DFW.JFK.230222.2305.0172.TFM,KDFW,KJFK,2023-02-24 02:05:00,2023-02-24 02:29:00,AAL
100,AAL2459.LAX.DFW.230222.1600.0125.TFM,KLAX,KDFW,2023-02-23 18:45:00,2023-02-23 19:00:00,AAL
101,AAL1163.BOS.DFW.230222.2115.0123.TFM,KBOS,KDFW,2023-02-24 02:09:00,2023-02-24 01:55:00,AAL
102,AAL2109.LAX.DCA.230222.1555.0041.TFM,KLAX,KDCA,2023-02-23 19:56:00,2023-02-23 20:45:00,AAL
103,AAL1077.DFW.LAX.230222.1500.0285.TFM,KDFW,KLAX,2023-02-23 18:28:00,2023-02-23 18:32:00,AAL
104,AAL2904.SFO.DFW.230222.1600.0154.TFM,KSFO,KDFW,2023-02-23 19:02:00,2023-02-23 19:28:00,AAL
105,AAL2617.IAD.DFW.230222.1150.0070.TFM,KIAD,KDFW,2023-02-23 15:34:00,2023-02-23 15:34:00,AAL
106,AAL2866.DCA.DFW.230222.1000.0049.TFM,KDCA,KDFW,2023-02-23 13:27:00,2023-02-23 13:39:00,AAL
107,AAL2028.DFW.SFO.230222.2130.0207.TFM,KDFW,KSFO,2023-02-24 01:15:00,2023-02-24 01:23:00,AAL
108,AAL16.SFO.JFK.230222.2130.0233.TFM,KSFO,KJFK,2023-02-24 02:22:00,2023-02-24 02:59:00,AAL
109,AAL1008.DFW.ATL.230222.1835.0090.TFM,KDFW,KATL,2023-02-23 20:34:00,2023-02-23 20:36:00,AAL
110,AAL1660.DFW.BOS.230222.2310.0158.TFM,KDFW,KBOS,2023-02-24 02:40:00,2023-02-24 02:34:00,AAL
111,AAL541.DFW.LGA.230222.1815.0129.TFM,KDFW,KLGA,2023-02-23 21:31:00,2023-02-23 21:29:00,AAL
112,AAL2717.LAX.DFW.230222.1800.0194.TFM,KLAX,KDFW,2023-02-23 20:53:00,2023-02-23 21:01:00,AAL
113,AAL1599.LGA.DFW.230222.2200.0227.TFM,KLGA,KDFW,2023-02-24 03:53:00,2023-02-24 02:25:00,AAL
114,AAL982.ATL.DFW.230222.1720.0090.TFM,KATL,KDFW,2023-02-23 20:03:00,2023-02-23 19:55:00,AAL
115,AAL969.DFW.LAX.230221.2305.0084.TFM,KDFW,KLAX,2023-02-23 03:47:00,2023-02-23 02:29:00,AAL
116,AAL2853.LAX.DFW.230221.1900.0241.TFM,KLAX,KDFW,2023-02-22 22:05:00,2023-02-22 22:00:00,AAL
117,AAL980.DFW.ATL.230222.1620.0154.TFM,KDFW,KATL,2023-02-23 20:05:00,2023-02-23 18:20:00,AAL
118,AAL2297.DFW.BOS.230222.1330.0221.TFM,KDFW,KBOS,2023-02-23 16:35:00,2023-02-23 16:56:00,AAL
119,AAL2769.DFW.SEA.230222.1640.0075.TFM,KDFW,KSEA,2023-02-23 20:40:00,2023-02-23 21:10:00,AAL
120,AAL2454.DCA.DFW.230222.1545.0079.TFM,KDCA,KDFW,2023-02-23 19:27:00,2023-02-23 19:27:00,AAL
121,AAL2153.LGA.DCA.230222.1500.0299.TFM,KLGA,KDCA,2023-02-23 16:19:00,2023-02-23 16:34:00,AAL
122,AAL2652.JFK.SFO.230222.2255.0118.TFM,KJFK,KSFO,2023-02-24 06:32:00,2023-02-24 05:41:00,AAL
123,AAL2306.DFW.BOS.230222.2210.0142.TFM,KDFW,KBOS,2023-02-24 01:41:00,2023-02-24 01:37:00,AAL
124,AAL1393.ATL.LAX.230222.2200.0252.TFM,KATL,KLAX,2023-02-24 03:13:00,2023-02-24 03:11:00,AAL
125,AAL2125.LGA.DCA.230222.1150.0077.TFM,KLGA,KDCA,2023-02-23 16:48:00,2023-02-23 13:13:00,AAL
126,AAL2234.JFK.DFW.230222.1305.0186.TFM,KJFK,KDFW,2023-02-23 19:26:00,2023-02-23 17:14:00,AAL
127,AAL472.DFW.DCA.230222.2245.0129.TFM,KDFW,KDCA,2023-02-24 01:46:00,2023-02-24 01:30:00,AAL
128,AAL2141.DCA.BOS.230222.2300.0254.TFM,KDCA,KBOS,2023-02-24 01:03:00,2023-02-24 00:29:00,AAL
129,AAL2916.DFW.LGA.230222.1635.0169.TFM,KDFW,KLGA,2023-02-23 19:32:00,2023-02-23 19:55:00,AAL
130,AAL1217.DCA.LGA.230222.2200.0207.TFM,KDCA,KLGA,2023-02-23 23:34:00,2023-02-23 23:12:00,AAL
131,AAL2180.DCA.ATL.230222.1635.0151.TFM,KDCA,KATL,2023-02-23 18:23:00,2023-02-23 18:35:00,AAL
132,AAL519.LGA.DFW.230222.1735.0117.TFM,KLGA,KDFW,2023-02-23 22:10:00,2023-02-23 22:08:00,AAL
133,AAL688.DFW.LAX.230222.1400.0358.TFM,KDFW,KLAX,2023-02-23 17:18:00,2023-02-23 17:25:00,AAL
134,AAL2807.DFW.SFO.230222.1330.0240.TFM,KDFW,KSFO,2023-02-23 17:28:00,2023-02-23 17:24:00,AAL
135,AAL779.LAX.BOS.230222.1630.0206.TFM,KLAX,KBOS,2023-02-23 21:20:00,2023-02-23 21:58:00,AAL
136,AAL1676.DCA.DFW.230222.1815.0126.TFM,KDCA,KDFW,2023-02-23 21:34:00,2023-02-23 21:55:00,AAL
137,AAL395.LAX.DFW.230222.1700.0220.TFM,KLAX,KDFW,2023-02-23 19:35:00,2023-02-23 20:00:00,AAL
138,AAL118.LAX.JFK.230222.1430.0156.TFM,KLAX,KJFK,2023-02-23 18:47:00,2023-02-23 19:51:00,AAL
139,AAL1608.LGA.DFW.230222.2056.0017.TFM,KLGA,KDFW,2023-02-24 01:21:00,2023-02-24 01:19:00,AAL
